beginTimeSeconds,CPU percent,Uptime,Rx packets,Tx packets,NetBytes In,NetBytes Out,NetPackets In,NetPackets Out,Disk read/s,Disk write/s,Free Disk,Free Memory,Used Disk,Used Memory,Disk Used percent,Memory Used percent
2023-04-16 07:30:00,33.08,99.1868,1800,1800,15,15,15,15,0.3,52.55,73.76,3.6,47.03,4.59,29.55,56.01
2023-04-16 08:00:00,33.07,99.1867,1800,1800,15,15,15,15,0.34,51.59,73.75,3.6,47.03,4.59,29.55,56.02
2023-04-16 08:30:00,32.97,99.1866,1800,1800,15,15,15,15,0.26,52.09,73.76,3.61,47.03,4.58,29.55,55.96
2023-04-16 09:00:00,33.21,99.1865,1800,1800,15,15,15,15,0.22,50.56,73.75,3.62,47.03,4.57,29.55,55.83
2023-04-16 09:30:00,33.06,99.1864,1800,1800,15,15,15,15,0.39,50.44,73.75,3.62,47.03,4.57,29.55,55.82
2023-04-16 10:00:00,33.12,99.1863,1800,1800,15,15,15,15,0.32,51.34,73.75,3.61,47.03,4.58,29.55,55.88
2023-04-16 10:30:00,32.93,99.1862,1800,1800,15,15,15,15,0.37,51.16,73.75,3.61,47.03,4.58,29.55,55.88
2023-04-16 11:00:00,32.9,99.1861,1800,1800,15,15,15,15,0.39,50.98,73.75,3.61,47.03,4.57,29.55,55.86
2023-04-16 11:30:00,33.15,99.186,1800,1800,15,15,15,15,0.18,51.92,73.75,3.62,47.03,4.57,29.55,55.79
2023-04-16 12:00:00,33.57,99.1859,1800,1800,15,15,15,15,12.2,49.15,73.75,3.62,47.03,4.56,29.55,55.74
2023-04-16 12:30:00,34.11,99.1858,1800,1800,15,15,15,15,0.25,50.25,73.75,3.61,47.04,4.58,29.55,55.89
2023-04-16 13:00:00,33.64,99.1857,1800,1800,15,15,15,15,0.2,47.25,73.75,3.61,47.04,4.58,29.55,55.88
2023-04-16 13:30:00,33.26,99.1856,1800,1800,15,15,15,15,0.26,47.65,73.75,3.61,47.04,4.57,29.55,55.87
2023-04-16 14:00:00,33.36,99.1854,1800,1800,15,15,15,15,0.28,51.11,73.74,3.61,47.04,4.58,29.55,55.87
2023-04-16 14:30:00,33.1,99.1853,1800,1800,15,15,15,15,0.21,49.03,73.74,3.61,47.04,4.58,29.55,55.9
2023-04-16 15:00:00,32.92,99.1852,1800,1800,15,15,15,15,0.3,48.88,73.74,3.62,47.04,4.57,29.55,55.77
2023-04-16 15:30:00,33.04,99.1851,1800,1800,15,15,15,15,0.2,48.87,73.74,3.62,47.04,4.57,29.55,55.85
2023-04-16 16:00:00,33.09,99.185,1800,1800,15,15,15,15,0.2,47.74,73.74,3.62,47.04,4.57,29.55,55.77
2023-04-16 16:30:00,33.13,99.1849,1800,1800,15,15,15,15,0.24,48.14,73.74,3.62,47.04,4.57,29.55,55.8
2023-04-16 17:00:00,33.5,99.1848,1800,1800,15,15,15,15,0.28,48.23,73.74,3.62,47.04,4.57,29.56,55.77
2023-04-16 17:30:00,33.1,99.1847,1800,1800,15,15,15,15,0.19,46.94,73.74,3.63,47.05,4.56,29.56,55.71
2023-04-16 18:00:00,33.07,99.1846,1800,1800,15,15,15,15,0.49,46.22,73.74,3.65,47.04,4.54,29.56,55.47
2023-04-16 18:30:00,33.25,99.1845,1800,1800,15,15,15,15,0.22,49.14,73.74,3.65,47.05,4.54,29.56,55.41
2023-04-16 19:00:00,32.96,99.1844,1800,1800,15,15,15,15,0.33,48.66,73.74,3.65,47.05,4.54,29.56,55.43
2023-04-16 19:30:00,33.87,99.1843,1800,1800,15,15,15,15,0.38,48.98,73.74,3.66,47.05,4.53,29.56,55.36
2023-04-16 20:00:00,33.06,99.1842,1800,1800,15,15,15,15,0.2,47.1,73.74,3.66,47.05,4.53,29.56,55.32
2023-04-16 20:30:00,32.99,99.1841,1800,1800,15,15,15,15,0.33,45.0,73.73,3.67,47.05,4.52,29.56,55.23
2023-04-16 21:00:00,32.88,99.184,1800,1800,15,15,15,15,0.31,47.39,73.73,3.67,47.05,4.52,29.56,55.2
2023-04-16 21:30:00,33.13,99.1839,1800,1800,15,15,15,15,0.16,48.53,73.73,3.67,47.05,4.52,29.56,55.21
2023-04-16 22:00:00,32.89,99.1837,1800,1800,15,15,15,15,0.23,45.82,73.73,3.67,47.06,4.52,29.56,55.15
2023-04-16 22:30:00,32.9,99.1836,1800,1800,15,15,15,15,0.4,48.73,73.73,3.67,47.05,4.52,29.56,55.14
2023-04-16 23:00:00,33.0,99.1835,1800,1800,15,15,15,15,0.28,50.26,73.73,3.66,47.05,4.53,29.56,55.3
2023-04-16 23:30:00,32.76,99.1834,1800,1800,15,15,15,15,0.34,48.01,73.73,3.67,47.05,4.52,29.56,55.17
2023-04-17 00:00:00,32.87,99.1833,1800,1800,15,15,15,15,0.34,43.95,73.74,3.67,47.05,4.52,29.56,55.2
2023-04-17 00:30:00,32.77,99.1832,1800,1800,15,15,15,15,0.24,39.77,73.73,3.68,47.05,4.51,29.56,55.1
2023-04-17 01:00:00,32.81,99.1831,1800,1800,15,15,15,15,0.25,40.66,73.73,3.67,47.05,4.52,29.56,55.14
2023-04-17 01:30:00,32.92,99.183,1800,1800,15,15,15,15,16.74,42.47,73.73,3.67,47.05,4.52,29.56,55.18
2023-04-17 02:00:00,32.96,99.1829,1800,1800,15,15,15,15,0.22,41.01,73.73,3.67,47.05,4.51,29.56,55.13
2023-04-17 02:30:00,32.79,99.1828,1800,1800,15,15,15,15,0.13,40.71,73.73,3.67,47.05,4.52,29.56,55.2
2023-04-17 03:00:00,32.9,99.1827,1800,1800,15,15,15,15,0.22,40.6,73.73,3.66,47.05,4.52,29.56,55.25
2023-04-17 03:30:00,33.41,99.1826,1800,1800,15,15,15,15,0.29,40.03,73.73,3.64,47.05,4.55,29.56,55.5
2023-04-17 04:00:00,32.88,99.1825,1800,1800,15,15,15,15,0.31,41.5,73.73,3.64,47.06,4.55,29.56,55.53
2023-04-17 04:30:00,32.73,99.1824,1800,1800,15,15,15,15,0.35,40.35,73.73,3.64,47.06,4.55,29.56,55.52
2023-04-17 05:00:00,32.92,99.1823,1800,1800,15,15,15,15,1.03,41.08,73.73,3.62,47.06,4.57,29.56,55.76
2023-04-17 05:30:00,32.71,99.1822,1800,1800,15,15,15,15,0.35,40.7,73.73,3.6,47.06,4.59,29.57,56.02
2023-04-17 06:00:00,33.13,99.182,1800,1800,15,15,15,15,0.34,42.45,73.72,3.6,47.06,4.59,29.57,56.02
2023-04-17 06:30:00,32.65,99.1819,1800,1800,15,15,15,15,0.24,36.81,73.73,3.61,47.06,4.58,29.57,55.97
2023-04-17 07:00:00,33.04,99.1818,1800,1800,15,15,15,15,0.31,41.7,73.72,3.63,47.06,4.56,29.57,55.69
2023-04-17 07:30:00,32.77,99.1817,1800,1800,15,15,15,15,0.06,40.4,73.72,3.65,47.06,4.54,29.57,55.39
2023-04-17 08:00:00,33.1,99.1816,1800,1800,15,15,15,15,0.21,40.15,73.72,3.65,47.06,4.54,29.57,55.38
2023-04-17 08:30:00,32.8,99.1815,1800,1800,15,15,15,15,0.3,40.04,73.72,3.65,47.06,4.53,29.57,55.37
2023-04-17 09:00:00,33.14,99.1814,1800,1800,15,15,15,15,0.34,39.89,73.72,3.65,47.07,4.54,29.57,55.41
2023-04-17 09:30:00,32.94,99.1813,1800,1800,15,15,15,15,0.36,40.57,73.72,3.66,47.07,4.53,29.57,55.34
2023-04-17 10:00:00,33.11,99.1812,1800,1800,15,15,15,15,0.21,39.68,73.72,3.66,47.07,4.53,29.57,55.31
2023-04-17 10:30:00,32.8,99.1811,1800,1800,15,15,15,15,0.33,40.74,73.72,3.66,47.07,4.53,29.57,55.32
2023-04-17 11:00:00,33.05,99.181,1800,1800,15,15,15,15,0.19,40.83,73.71,3.66,47.07,4.53,29.57,55.3
2023-04-17 11:30:00,32.98,99.1809,1800,1800,15,15,15,15,0.23,40.45,73.72,3.66,47.07,4.53,29.57,55.26
2023-04-17 12:00:00,33.41,99.1808,1800,1800,15,15,15,15,0.29,42.53,73.71,3.67,47.07,4.52,29.57,55.24
2023-04-17 12:30:00,33.0,99.1807,1800,1800,15,15,15,15,0.33,42.52,73.72,3.66,47.07,4.52,29.57,55.25
2023-04-17 13:00:00,33.01,99.1806,1800,1800,15,15,15,15,0.2,39.5,73.72,3.67,47.07,4.52,29.57,55.23
2023-04-17 13:30:00,32.92,99.1805,1800,1800,20,20,20,20,0.15,38.29,73.72,3.67,47.07,4.52,29.57,55.23
2023-04-17 14:00:00,32.65,99.1803,1800,1800,15,15,15,15,0.2,40.23,73.71,3.67,47.07,4.52,29.57,55.21
2023-04-17 14:30:00,32.57,99.1802,1800,1800,15,15,15,15,0.34,40.19,73.71,3.67,47.07,4.52,29.57,55.2
2023-04-17 15:00:00,31.96,99.1801,1800,1800,15,15,15,15,0.19,35.68,73.71,3.66,47.07,4.53,29.57,55.29
2023-04-17 15:30:00,32.12,99.18,1800,1800,15,15,15,15,0.31,36.16,73.71,3.67,47.07,4.52,29.58,55.24
2023-04-17 16:00:00,31.81,99.1799,1800,1800,15,15,15,15,0.27,33.9,73.71,3.66,47.07,4.53,29.57,55.26
2023-04-17 16:30:00,32.61,99.1798,1800,1800,15,15,15,15,55.91,104.19,73.68,3.65,47.1,4.54,29.59,55.4
2023-04-17 17:00:00,33.46,99.1797,1800,1800,15,15,15,15,52.37,168.82,73.44,3.6,47.34,4.59,29.74,56.08
2023-04-17 17:30:00,32.06,99.1796,1800,1800,15,15,15,15,1.14,38.72,73.42,3.51,47.37,4.68,29.76,57.16
2023-04-17 18:00:00,32.11,99.1795,1800,1800,15,15,15,15,0.59,36.9,73.44,3.53,47.35,4.66,29.75,56.9
2023-04-17 18:30:00,32.04,99.1794,1800,1800,15,15,15,15,0.84,37.35,73.46,3.53,47.33,4.65,29.73,56.84
2023-04-17 19:00:00,31.92,99.1793,1800,1800,15,15,15,15,0.64,35.63,73.47,3.55,47.31,4.64,29.72,56.61
2023-04-17 19:30:00,31.96,99.1792,1800,1800,15,15,15,15,0.51,36.95,73.5,3.54,47.29,4.65,29.71,56.75
2023-04-17 20:00:00,32.13,99.1791,1800,1800,15,15,15,15,17.41,37.74,73.51,3.54,47.27,4.65,29.7,56.82
2023-04-17 20:30:00,31.8,99.179,1800,1800,15,15,15,15,0.97,35.12,73.53,3.55,47.25,4.64,29.69,56.68
2023-04-17 21:00:00,31.77,99.1789,1800,1800,15,15,15,15,7.59,35.24,73.56,3.5,47.23,4.69,29.67,57.24
2023-04-17 21:30:00,31.76,99.1788,1800,1800,15,15,15,15,0.76,35.5,73.57,3.47,47.21,4.72,29.66,57.58
2023-04-17 22:00:00,31.99,99.1787,1800,1800,15,15,15,15,0.36,34.61,73.59,3.51,47.19,4.68,29.65,57.12
2023-04-17 22:30:00,31.64,99.1785,1800,1800,15,15,15,15,0.87,33.99,73.61,3.52,47.17,4.67,29.64,57.03
2023-04-17 23:00:00,31.89,99.1784,1800,1800,15,15,15,15,0.88,38.06,73.63,3.53,47.15,4.66,29.62,56.92
2023-04-17 23:30:00,31.84,99.1783,1800,1800,15,15,15,15,0.39,34.98,73.65,3.52,47.13,4.67,29.61,56.99
2023-04-18 00:00:00,31.44,99.1782,1800,1800,15,15,15,15,0.82,36.75,73.68,3.52,47.1,4.67,29.59,56.98
2023-04-18 00:30:00,31.42,99.1781,1800,1800,15,15,15,15,0.37,35.5,73.7,3.53,47.09,4.66,29.58,56.89
2023-04-18 01:00:00,31.41,99.178,1800,1800,15,15,15,15,0.59,37.42,73.7,3.54,47.09,4.65,29.58,56.81
2023-04-18 01:30:00,31.31,99.1779,1800,1800,15,15,15,15,0.63,37.74,73.7,3.55,47.09,4.64,29.58,56.62
2023-04-18 02:00:00,31.24,99.1778,1800,1800,15,15,15,15,0.34,35.52,73.7,3.54,47.09,4.64,29.58,56.71
2023-04-18 02:30:00,31.36,99.1777,1800,1800,15,15,15,15,0.49,39.66,73.69,3.55,47.09,4.64,29.59,56.62
2023-04-18 03:00:00,31.01,99.1776,1800,1800,15,15,15,15,0.5,38.45,73.7,3.55,47.09,4.64,29.59,56.61
2023-04-18 03:30:00,31.02,99.1775,1800,1800,15,15,15,15,0.35,35.37,73.7,3.56,47.09,4.63,29.58,56.49
2023-04-18 04:00:00,30.94,99.1774,1800,1800,15,15,15,15,0.31,35.6,73.7,3.56,47.09,4.63,29.58,56.53
2023-04-18 04:30:00,30.91,99.1773,1800,1800,15,15,15,15,0.27,35.5,73.7,3.57,47.09,4.62,29.59,56.44
2023-04-18 05:00:00,30.9,99.1772,1800,1800,15,15,15,15,2.58,36.86,73.7,3.47,47.09,4.72,29.59,57.65
2023-04-18 05:30:00,30.77,99.1771,1800,1800,15,15,15,15,0.38,36.1,73.69,3.38,47.09,4.81,29.59,58.69
2023-04-18 06:00:00,30.85,99.177,1800,1800,15,15,15,15,0.57,37.02,73.69,3.39,47.09,4.8,29.59,58.62
2023-04-18 06:30:00,30.95,99.1768,1800,1800,15,15,15,15,0.36,36.32,73.69,3.4,47.09,4.79,29.59,58.47
2023-04-18 07:00:00,30.51,99.1767,1800,1800,15,15,15,15,0.23,34.08,73.69,3.4,47.09,4.79,29.59,58.43
2023-04-18 07:30:00,30.75,99.1766,1795,1795,15,15,15,15,0.37,37.04,73.69,3.41,47.1,4.78,29.59,58.36
2023-04-18 08:00:00,31.11,99.1765,1800,1800,15,15,15,15,0.34,35.89,73.69,3.41,47.09,4.78,29.59,58.37
2023-04-18 08:30:00,31.23,99.1764,1800,1800,15,15,15,15,0.36,35.27,73.69,3.44,47.1,4.75,29.59,58.0
2023-04-18 09:00:00,30.77,99.1763,1800,1800,15,15,15,15,0.36,35.43,73.69,3.47,47.1,4.71,29.59,57.57
2023-04-18 09:30:00,30.34,99.1762,1800,1800,15,15,15,15,0.31,35.12,73.69,3.47,47.1,4.72,29.59,57.58
2023-04-18 10:00:00,30.32,99.1761,1800,1800,15,15,15,15,0.34,34.98,73.69,3.48,47.1,4.71,29.59,57.56
2023-04-18 10:30:00,30.83,99.176,1800,1800,15,15,15,15,0.54,37.42,73.68,3.47,47.1,4.72,29.59,57.67
2023-04-18 11:00:00,30.29,99.1759,1800,1800,15,15,15,15,0.26,37.16,73.68,3.47,47.1,4.72,29.59,57.64
2023-04-18 11:30:00,29.97,99.1758,1800,1800,15,15,15,15,0.3,35.92,73.68,3.48,47.1,4.71,29.59,57.54
2023-04-18 12:00:00,30.06,99.1757,1800,1800,15,15,15,15,0.33,35.91,73.68,3.47,47.1,4.72,29.59,57.58
2023-04-18 12:30:00,30.12,99.1756,1800,1800,15,15,15,15,0.24,34.68,73.68,3.49,47.1,4.7,29.59,57.43
2023-04-18 13:00:00,29.95,99.1755,1800,1800,15,15,15,15,0.32,34.02,73.68,3.49,47.1,4.7,29.59,57.35
2023-04-18 13:30:00,29.77,99.1754,1800,1800,15,15,15,15,0.23,30.98,73.68,3.5,47.11,4.69,29.6,57.3
2023-04-18 14:00:00,29.87,99.1753,1800,1800,15,15,15,15,0.31,32.24,73.68,3.49,47.11,4.7,29.6,57.4
2023-04-18 14:30:00,29.88,99.1751,1800,1800,15,15,15,15,0.23,35.66,73.68,3.49,47.11,4.7,29.6,57.38
2023-04-18 15:00:00,29.92,99.175,1800,1800,15,15,15,15,0.24,36.9,73.68,3.49,47.11,4.7,29.6,57.36
2023-04-18 15:30:00,29.75,99.1749,1800,1800,15,15,15,15,0.28,35.45,73.68,3.5,47.11,4.69,29.6,57.26
2023-04-18 16:00:00,29.63,99.1748,1800,1800,15,15,15,15,0.36,34.84,73.68,3.49,47.11,4.7,29.59,57.39
2023-04-18 16:30:00,29.67,99.1747,1800,1800,15,15,15,15,0.24,36.9,73.68,3.5,47.11,4.69,29.6,57.26
2023-04-18 17:00:00,29.9,99.1746,1800,1800,15,15,15,15,0.55,36.4,73.68,3.51,47.11,4.68,29.6,57.19
2023-04-18 17:30:00,30.12,99.1745,1800,1800,15,15,15,15,0.25,38.96,73.68,3.51,47.11,4.68,29.6,57.19
2023-04-18 18:00:00,29.89,99.1744,1800,1800,15,15,15,15,1.49,37.09,73.67,3.49,47.11,4.7,29.6,57.37
2023-04-18 18:30:00,29.84,99.1743,1800,1800,15,15,15,15,0.29,38.63,73.67,3.48,47.11,4.71,29.6,57.46
2023-04-18 19:00:00,30.0,99.1742,1800,1800,15,15,15,15,8.36,37.63,73.68,3.5,47.11,4.69,29.6,57.22
2023-04-18 19:30:00,29.83,99.1741,1800,1800,15,15,15,15,8.39,39.65,73.67,3.51,47.11,4.68,29.6,57.12
2023-04-18 20:00:00,29.77,99.174,1800,1800,15,15,15,15,0.46,36.65,73.67,3.51,47.11,4.68,29.6,57.17
2023-04-18 20:30:00,29.72,99.1739,1800,1800,15,15,15,15,0.52,38.7,73.67,3.51,47.11,4.68,29.6,57.14
2023-04-18 21:00:00,29.67,99.1738,1800,1800,15,15,15,15,0.42,36.3,73.67,3.52,47.11,4.67,29.6,57.01
2023-04-18 21:30:00,29.79,99.1737,1800,1800,15,15,15,15,0.33,38.63,73.67,3.52,47.11,4.67,29.6,56.99
2023-04-18 22:00:00,29.71,99.1736,1800,1800,15,15,15,15,0.42,38.73,73.67,3.52,47.11,4.67,29.6,57.05
2023-04-18 22:30:00,29.65,99.1734,1800,1800,15,15,15,15,0.2,37.36,73.67,3.54,47.11,4.65,29.6,56.77
2023-04-18 23:00:00,29.6,99.1733,1800,1800,15,15,15,15,0.22,35.85,73.67,3.54,47.12,4.65,29.6,56.8
2023-04-18 23:30:00,29.62,99.1732,1800,1800,15,15,15,15,0.21,36.48,73.67,3.55,47.12,4.64,29.6,56.71
2023-04-19 00:00:00,29.86,99.1731,1800,1800,15,15,15,15,0.63,34.36,73.68,3.54,47.11,4.65,29.6,56.78
2023-04-19 00:30:00,30.11,99.173,1800,1800,15,15,15,15,0.12,35.13,73.68,3.53,47.11,4.66,29.6,56.86
2023-04-19 01:00:00,30.21,99.1729,1800,1800,15,15,15,15,0.21,35.18,73.67,3.54,47.11,4.65,29.6,56.72
2023-04-19 01:30:00,30.29,99.1728,1800,1800,15,15,15,15,0.32,35.42,73.67,3.53,47.11,4.66,29.6,56.85
2023-04-19 02:00:00,30.2,99.1727,1800,1800,15,15,15,15,0.23,32.46,73.67,3.55,47.11,4.64,29.6,56.65
2023-04-19 02:30:00,30.58,99.1726,1800,1800,15,15,15,15,0.21,38.7,73.67,3.57,47.11,4.62,29.6,56.44
2023-04-19 03:00:00,31.11,99.1725,1800,1800,15,15,15,15,0.33,38.83,73.67,3.56,47.11,4.62,29.6,56.47
2023-04-19 03:30:00,31.02,99.1724,1795,1795,15,15,15,15,0.26,39.25,73.67,3.57,47.11,4.62,29.6,56.42
2023-04-19 04:00:00,30.76,99.1723,1800,1800,15,15,15,15,0.36,37.11,73.67,3.56,47.12,4.63,29.6,56.49
2023-04-19 04:30:00,31.08,99.1722,1800,1800,15,15,15,15,0.22,37.18,73.67,3.58,47.11,4.61,29.6,56.32
2023-04-19 05:00:00,31.18,99.1721,1800,1800,15,15,15,15,1.1,37.05,73.67,3.57,47.12,4.62,29.6,56.42
2023-04-19 05:30:00,31.02,99.172,1800,1800,15,15,15,15,0.21,38.19,73.67,3.56,47.12,4.63,29.6,56.5
2023-04-19 06:00:00,31.0,99.1719,1800,1800,15,15,15,15,0.31,35.36,73.67,3.58,47.12,4.61,29.6,56.32
2023-04-19 06:30:00,31.17,99.1718,1800,1800,15,15,15,15,0.18,35.24,73.67,3.58,47.12,4.61,29.6,56.27
2023-04-19 07:00:00,31.37,99.1716,1800,1800,15,15,15,15,0.32,37.79,73.66,3.59,47.12,4.6,29.6,56.16
2023-04-19 07:30:00,31.16,99.1715,1800,1800,15,15,15,15,0.14,35.22,73.67,3.6,47.12,4.59,29.6,56.05
2023-04-19 08:00:00,31.63,99.1714,1800,1800,15,15,15,15,0.18,36.87,73.67,3.61,47.12,4.58,29.6,55.96
2023-04-19 08:30:00,31.25,99.1713,1800,1800,15,15,15,15,0.26,37.19,73.66,3.61,47.12,4.58,29.6,55.94
2023-04-19 09:00:00,31.75,99.1712,1800,1800,15,15,15,15,0.29,37.47,73.66,3.61,47.12,4.58,29.61,55.96
2023-04-19 09:30:00,31.82,99.1711,1800,1800,15,15,15,15,0.29,35.83,73.66,3.61,47.12,4.58,29.61,55.93
2023-04-19 10:00:00,31.97,99.171,1800,1800,15,15,15,15,0.25,37.09,73.66,3.61,47.12,4.58,29.61,55.9
2023-04-19 10:30:00,31.68,99.1709,1800,1800,15,15,15,15,0.23,35.41,73.67,3.62,47.12,4.57,29.6,55.8
2023-04-19 11:00:00,31.99,99.1708,1800,1800,15,15,15,15,0.28,37.26,73.67,3.66,47.12,4.53,29.6,55.36
2023-04-19 11:30:00,31.58,99.1707,1800,1800,15,15,15,15,0.16,34.43,73.67,3.64,47.12,4.54,29.6,55.49
2023-04-19 12:00:00,32.0,99.1706,1800,1800,15,15,15,15,0.26,38.22,73.66,3.64,47.12,4.55,29.6,55.59
2023-04-19 12:30:00,31.9,99.1705,1800,1800,15,15,15,15,0.3,39.11,73.67,3.65,47.12,4.54,29.6,55.47
2023-04-19 13:00:00,31.78,99.1704,1800,1800,15,15,15,15,0.17,37.28,73.66,3.65,47.12,4.53,29.61,55.37
2023-04-19 13:30:00,31.97,99.1703,1800,1800,15,15,15,15,0.26,36.86,73.66,3.65,47.12,4.54,29.61,55.48
2023-04-19 14:00:00,32.13,99.1702,1800,1800,15,15,15,15,0.22,36.34,73.66,3.65,47.12,4.54,29.61,55.44
2023-04-19 14:30:00,31.73,99.1701,1800,1800,15,15,15,15,0.39,37.12,73.66,3.64,47.12,4.55,29.61,55.5
2023-04-19 15:00:00,31.75,99.1699,1800,1800,15,15,15,15,0.29,38.5,73.66,3.64,47.13,4.55,29.61,55.52
2023-04-19 15:30:00,31.89,99.1698,1800,1800,15,15,15,15,1.6,37.57,73.66,3.62,47.12,4.57,29.61,55.85
2023-04-19 16:00:00,33.33,99.1697,1800,1800,15,15,15,15,18.58,81.27,73.59,3.55,47.2,4.64,29.65,56.65
2023-04-19 16:30:00,31.88,99.1696,1800,1800,15,15,15,15,0.93,38.62,73.57,3.56,47.21,4.63,29.66,56.56
2023-04-19 17:00:00,31.91,99.1695,1800,1800,15,15,15,15,1.03,38.26,73.58,3.57,47.2,4.62,29.65,56.46
2023-04-19 17:30:00,32.01,99.1694,1800,1800,15,15,15,15,0.39,39.38,73.6,3.6,47.18,4.59,29.64,56.1
2023-04-19 18:00:00,31.9,99.1693,1800,1800,15,15,15,15,0.31,36.89,73.62,3.62,47.16,4.57,29.63,55.85
2023-04-19 18:30:00,32.06,99.1692,1800,1800,15,15,15,15,0.33,38.87,73.65,3.61,47.14,4.58,29.62,55.92
2023-04-19 19:00:00,31.91,99.1691,1800,1800,15,15,15,15,0.42,39.15,73.65,3.61,47.14,4.58,29.61,55.87
2023-04-19 19:30:00,31.72,99.169,1800,1800,15,15,15,15,0.27,40.17,73.65,3.61,47.14,4.58,29.62,55.9
2023-04-19 20:00:00,32.03,99.1689,1800,1800,15,15,15,15,2.15,38.41,73.65,3.62,47.14,4.57,29.61,55.84
2023-04-19 20:30:00,31.93,99.1688,1800,1800,15,15,15,15,3.28,39.57,73.65,3.61,47.14,4.58,29.62,55.94
2023-04-19 21:00:00,32.82,99.1687,1800,1800,15,15,15,15,0.47,39.01,73.65,3.6,47.14,4.59,29.62,56.03
2023-04-19 21:30:00,31.83,99.1686,1800,1800,15,15,15,15,0.3,37.91,73.64,3.6,47.14,4.59,29.62,56.08
2023-04-19 22:00:00,32.11,99.1685,1800,1800,15,15,15,15,0.22,38.53,73.64,3.62,47.14,4.57,29.62,55.82
2023-04-19 22:30:00,32.02,99.1684,1800,1800,15,15,15,15,0.39,38.29,73.64,3.61,47.14,4.58,29.62,55.87
2023-04-19 23:00:00,32.06,99.1682,1800,1800,15,15,15,15,0.21,38.73,73.64,3.62,47.14,4.57,29.62,55.76
2023-04-19 23:30:00,31.95,99.1681,1800,1800,15,15,15,15,0.36,39.34,73.64,3.62,47.14,4.57,29.62,55.85
2023-04-20 00:00:00,31.97,99.168,1800,1800,15,15,15,15,0.24,38.69,73.65,3.62,47.14,4.57,29.61,55.83
2023-04-20 00:30:00,31.52,99.1679,1800,1800,15,15,15,15,0.2,37.86,73.65,3.62,47.14,4.57,29.62,55.79
2023-04-20 01:00:00,31.31,99.1678,1795,1795,15,15,15,15,0.28,37.61,73.65,3.62,47.14,4.57,29.61,55.81
2023-04-20 01:30:00,31.44,99.1677,1800,1800,15,15,15,15,0.4,37.53,73.65,3.62,47.14,4.57,29.62,55.85
2023-04-20 02:00:00,30.75,99.1676,1795,1795,15,15,15,15,0.43,34.51,73.65,3.62,47.14,4.57,29.61,55.83
2023-04-20 02:30:00,31.23,99.1675,1800,1800,15,15,15,15,0.25,39.81,73.65,3.62,47.14,4.57,29.61,55.75
2023-04-20 03:00:00,30.88,99.1674,1800,1800,15,15,15,15,0.31,38.12,73.65,3.62,47.14,4.57,29.61,55.76
2023-04-20 03:30:00,30.87,99.1673,1800,1800,15,15,15,15,0.2,37.4,73.65,3.62,47.14,4.57,29.62,55.8
2023-04-20 04:00:00,30.61,99.1672,1800,1800,15,15,15,15,0.27,36.54,73.65,3.63,47.14,4.56,29.62,55.7
2023-04-20 04:30:00,30.75,99.1671,1800,1800,15,15,15,15,0.35,38.33,73.65,3.65,47.14,4.54,29.62,55.47
2023-04-20 05:00:00,30.81,99.167,1800,1800,15,15,15,15,0.71,37.09,73.65,3.64,47.14,4.55,29.62,55.51
2023-04-20 05:30:00,30.7,99.1669,1800,1800,15,15,15,15,0.28,35.47,73.64,3.64,47.14,4.55,29.62,55.52
2023-04-20 06:00:00,30.61,99.1668,1800,1800,15,15,15,15,0.27,35.67,73.65,3.64,47.14,4.55,29.62,55.52
2023-04-20 06:30:00,30.93,99.1667,1800,1800,15,15,15,15,0.23,38.83,73.64,3.65,47.14,4.54,29.62,55.47
2023-04-20 07:00:00,30.54,99.1666,1800,1800,15,15,15,15,0.29,36.29,73.64,3.65,47.14,4.54,29.62,55.41
2023-04-20 07:30:00,30.74,99.1664,1800,1800,15,15,15,15,0.22,37.14,73.65,3.64,47.14,4.55,29.62,55.53
2023-04-20 08:00:00,30.6,99.1663,1800,1800,15,15,15,15,0.25,36.87,73.64,3.64,47.14,4.55,29.62,55.54
2023-04-20 08:30:00,30.6,99.1662,1800,1800,15,15,15,15,0.22,37.27,73.64,3.65,47.14,4.54,29.62,55.43
2023-04-20 09:00:00,30.59,99.1661,1800,1800,15,15,15,15,0.26,35.91,73.64,3.65,47.14,4.54,29.62,55.47
2023-04-20 09:30:00,30.3,99.166,1800,1800,15,15,15,15,0.43,36.97,73.64,3.65,47.14,4.54,29.62,55.46
2023-04-20 10:00:00,30.16,99.1659,1800,1800,15,15,15,15,0.27,35.1,73.64,3.65,47.15,4.54,29.62,55.39
2023-04-20 10:30:00,30.1,99.1658,1785,1785,15,15,15,15,0.28,35.75,73.64,3.65,47.14,4.54,29.62,55.46
2023-04-20 11:00:00,30.19,99.1657,1800,1800,15,15,15,15,0.17,37.49,73.64,3.65,47.15,4.54,29.62,55.47
2023-04-20 11:30:00,29.95,99.1656,1800,1800,15,15,15,15,0.24,36.74,73.64,3.64,47.15,4.55,29.62,55.56
2023-04-20 12:00:00,30.14,99.1655,1800,1800,15,15,15,15,0.22,38.1,73.64,3.64,47.15,4.55,29.62,55.54
2023-04-20 12:30:00,30.09,99.1654,1800,1800,15,15,15,15,0.19,35.41,73.64,3.65,47.15,4.54,29.62,55.48
2023-04-20 13:00:00,30.32,99.1653,1800,1800,15,15,15,15,0.14,37.47,73.64,3.66,47.15,4.53,29.62,55.31
